"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","algo","data_aug","dataset_name","lr","model","seed","best_epoch-scel.epoch","best_epoch-scel.scel","best_epoch-scel.test_acc","best_epoch-scel.train_acc","best_epoch-scel.training_loss","best_epoch-scel.ure","best_epoch-scel.valid_acc","best_epoch-ure.epoch","best_epoch-ure.scel","best_epoch-ure.test_acc","best_epoch-ure.train_acc","best_epoch-ure.training_loss","best_epoch-ure.ure","best_epoch-ure.valid_acc","best_epoch-valid_acc.epoch","best_epoch-valid_acc.scel","best_epoch-valid_acc.test_acc","best_epoch-valid_acc.train_acc","best_epoch-valid_acc.training_loss","best_epoch-valid_acc.ure","best_epoch-valid_acc.valid_acc","scel","test_acc","train_acc","training_loss","ure","valid_acc"
"bright-sweep-3","finished","-","anthony-wss","ure-ga-u","2023-04-24T05:48:35.000Z","4664","2z2ru6yg","xrc0l1aa","","","2023-04-24T07:06:19.000Z","2023-04-24T07:06:19.000Z","e32985twccli-mqj6q","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","clcifar10-noiseless","0.0001","m-resnet18","0","289","2.23974347114563","0.4657","0.45402578166585666","0.2423493167933296","1.409160614013672","0.4532389085607165","279","2.2411818504333496","0.4814","0.46677775463445115","0.2207833921208101","1.4057419300079346","0.46302853572172464","279","2.2411818504333496","0.4814","0.46677775463445115","0.2207833921208101","1.4057419300079346","0.46302853572172464","2.2398149967193604","0.4051","0.3967691916036011","0.19481419184628657","1.426610827445984","0.4076234117892106"
"feasible-sweep-25","finished","-","anthony-wss","ure-ga-r","2023-04-24T13:34:26.000Z","4660","2z2ru6yg","uzx3j39m","","","2023-04-24T14:52:06.000Z","2023-04-24T14:52:06.000Z","e32985twccli-mqj6q","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","true","clcifar10-noiseless","0.00001","m-resnet18","0","299","2.2370686531066895","0.4044","0.39193223633965146","0.17798282043898808","0.6983569264411926","0.3924182461987086","299","2.2370686531066895","0.4044","0.39193223633965146","0.17798282043898808","0.6983569264411926","0.3924182461987086","229","2.2390589714050293","0.4073","0.3901270568631535","0.3352662628516555","0.7702674269676208","0.40491564257446366","2.2370686531066895","0.4044","0.39193223633965146","0.17798282043898808","0.6983569264411926","0.3924182461987086"
"curious-sweep-65","finished","-","anthony-wss","l-w","2023-04-24T23:45:35.000Z","4482","2z2ru6yg","owb3x7xd","","","2023-04-25T01:00:17.000Z","2023-04-25T01:00:17.000Z","e32985twccli-mqj6q","","","","1","Tesla V100-SXM2-32GB","l-w","true","clcifar10-noiseless","0.00001","m-resnet18","0","299","2.1691839694976807","0.3837","0.39341340924344465","2.4710958088145536","-6.11841344833374","0.3865861278900229","299","2.1691839694976807","0.3837","0.39341340924344465","2.4710958088145536","-6.11841344833374","0.3865861278900229","84","2.201303243637085","0.4502","0.44858709990974105","2.490840435028076","-0.44787150621414185","0.4586544469902103","2.1691839694976807","0.3837","0.39341340924344465","2.4710958088145536","-6.11841344833374","0.3865861278900229"
"lively-sweep-34","finished","-","anthony-wss","fwd-r","2023-04-24T16:11:21.000Z","4461","2z2ru6yg","6kkx6d5x","","","2023-04-24T17:25:42.000Z","2023-04-24T17:25:42.000Z","y5tqzdtwccli-2jtnp","","","","1","Tesla V100-SXM2-32GB","fwd-r","true","clcifar10-noiseless","0.00005","m-resnet18","0","299","2.049558162689209","0.3747","0.3711032423800597","2.0495579831740436","-3.7601523399353023","0.3715892522391169","299","2.049558162689209","0.3747","0.3711032423800597","2.0495579831740436","-3.7601523399353023","0.3715892522391169","69","2.149261236190796","0.514","0.525006364414821","2.149261101554422","-1.6444779634475708","0.5134347011039366","2.049558162689209","0.3747","0.3711032423800597","2.0495579831740436","-3.7601523399353023","0.3715892522391169"
"pretty-sweep-33","finished","-","anthony-wss","fwd-r","2023-04-24T16:10:06.000Z","4445","2z2ru6yg","wej3o8ek","","","2023-04-24T17:24:11.000Z","2023-04-24T17:24:11.000Z","qjwq80twccli-vc5ck","","","","1","Tesla V100-SXM2-32GB","fwd-r","true","clcifar10-noiseless","0.0001","m-resnet18","0","289","2.04783296585083","0.3805","0.37186697215857806","2.0478328788981717","-2.4670262336730957","0.3865861278900229","244","2.0662097930908203","0.4146","0.41250665370640377","2.066209543452543","-2.728186845779419","0.41657987919183503","54","2.1558306217193604","0.5272","0.5483579809761855","2.155830102808335","-1.3777823448181152","0.5446781920433243","2.0481741428375244","0.3687","0.3694832095165359","2.048174571990967","-2.4450254440307617","0.3757550510310352"
"cosmic-sweep-73","finished","-","anthony-wss","l-uw","2023-04-25T02:11:21.000Z","4480","2z2ru6yg","5sse2h62","","","2023-04-25T03:26:01.000Z","2023-04-25T03:26:01.000Z","eiqtb5twccli-c57rr","","","","1","Tesla V100-SXM2-32GB","l-uw","true","clcifar10-noiseless","0.0001","m-resnet18","0","269","2.158163547515869","0.3652","0.36260964150987063","2.216605452930226","-14.648309707641602","0.3745053113934597","299","2.1587514877319336","0.3644","0.3676317433867944","2.2160800428951486","-15.266695022583008","0.37242241199750054","39","2.187180280685425","0.5214","0.521604295401421","2.243643384821275","-0.9414539933204652","0.5196833992918142","2.1587514877319336","0.3644","0.3676317433867944","2.2160800428951486","-15.266695022583008","0.37242241199750054"
"lyric-sweep-85","finished","-","anthony-wss","pc-sigmoid","2023-04-25T04:46:52.000Z","4480","2z2ru6yg","r3nvsfiq","","","2023-04-25T06:01:32.000Z","2023-04-25T06:01:32.000Z","e32985twccli-mqj6q","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","clcifar10-noiseless","0.00001","m-resnet18","0","299","2.1905007362365723","0.3313","0.34076234117892107","2.2717759132385256","-25.34343147277832","0.3301395542595293","299","2.1905007362365723","0.3313","0.34076234117892107","2.2717759132385256","-25.34343147277832","0.3301395542595293","109","2.2228055000305176","0.4057","0.4062348121919045","3.1914996652042165","-3.7950572967529297","0.41178921058112894","2.1905007362365723","0.3313","0.34076234117892107","2.2717759132385256","-25.34343147277832","0.3301395542595293"
"happy-sweep-81","finished","-","anthony-wss","pc-sigmoid","2023-04-25T04:33:47.000Z","4447","2z2ru6yg","zwn9etuf","","","2023-04-25T05:47:54.000Z","2023-04-25T05:47:54.000Z","tktimhtwccli-bdj8w","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","clcifar10-noiseless","0.001","m-resnet18","0","289","2.1860272884368896","0.3032","0.2986414867273022","1.6586796760559082","-108.96304321289062","0.30014580295771714","299","2.190275192260742","0.319","0.3040107385035525","1.597842115514419","-115.64857482910156","0.29910435325973755","99","2.287875175476074","0.4431","0.4466199171468907","3.3091572817634134","-1.8418163061141968","0.43657571339304313","2.190275192260742","0.319","0.3040107385035525","1.597842115514419","-115.64857482910156","0.29910435325973755"
"fragrant-sweep-63","finished","-","anthony-wss","l-w","2023-04-24T23:40:16.000Z","4490","2z2ru6yg","z4sb5slw","","","2023-04-25T00:55:06.000Z","2023-04-25T00:55:06.000Z","eiqtb5twccli-c57rr","","","","1","Tesla V100-SXM2-32GB","l-w","true","clcifar10-noiseless","0.0001","m-resnet18","0","279","2.156332015991211","0.314","0.31361521905158646","2.4593431809369255","-18.08198928833008","0.3047281816288273","294","2.156364917755127","0.3301","0.3166007081857946","2.459092555326574","-18.244224548339844","0.3138929389710477","44","2.183394193649292","0.5091","0.5122775347728482","2.4848252913531135","-1.5445612668991089","0.49906269527181835","2.156907558441162","0.3186","0.32132194681663545","2.4592080508961396","-18.10525131225586","0.3193084774005416"
"zesty-sweep-74","finished","-","anthony-wss","l-uw","2023-04-25T02:11:52.000Z","4453","2z2ru6yg","dku4pfry","","","2023-04-25T03:26:05.000Z","2023-04-25T03:26:05.000Z","y5tqzdtwccli-2jtnp","","","","1","Tesla V100-SXM2-32GB","l-uw","true","clcifar10-noiseless","0.00005","m-resnet18","0","294","2.156956911087036","0.3508","0.33256960355481496","2.2143000630771414","-18.64866828918457","0.33722141220579044","299","2.157750368118286","0.3176","0.31305977921266404","2.214298391342163","-18.721277236938477","0.3111851697563008","64","2.177278757095337","0.4734","0.4924899905112361","2.2362522686229034","-2.7577497959136963","0.4913559675067694","2.157750368118286","0.3176","0.31305977921266404","2.214298391342163","-18.721277236938477","0.3111851697563008"
"still-sweep-2","finished","-","anthony-wss","ure-ga-u","2023-04-24T04:30:52.000Z","4654","2z2ru6yg","xxjbyi5y","","","2023-04-24T05:48:26.000Z","2023-04-24T05:48:26.000Z","e32985twccli-mqj6q","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","clcifar10-noiseless","0.0005","m-resnet18","0","274","2.2432165145874023","0.3011","0.2976694670091879","0.2900288385503432","1.7506916522979736","0.3053530514476151","299","2.2432620525360107","0.307","0.29378138813673077","0.2536824310527128","1.749645113945007","0.30014580295771714","284","2.243730068206787","0.3095","0.29866463005392396","0.25757919900557574","1.7709364891052246","0.3101437200583212","2.2432620525360107","0.307","0.29378138813673077","0.2536824310527128","1.749645113945007","0.30014580295771714"
"feasible-sweep-64","finished","-","anthony-wss","l-w","2023-04-24T23:41:35.000Z","4468","2z2ru6yg","vs5f5pni","","","2023-04-25T00:56:03.000Z","2023-04-25T00:56:03.000Z","y5tqzdtwccli-2jtnp","","","","1","Tesla V100-SXM2-32GB","l-w","true","clcifar10-noiseless","0.00005","m-resnet18","0","294","2.150515079498291","0.2477","0.2523779768103867","2.457229934019201","-23.005090713500977","0.2497396375755051","299","2.150789976119995","0.2777","0.27441042375431046","2.457130426519057","-23.426664352416992","0.2784836492397417","24","2.2088608741760254","0.4456","0.4515263023907056","2.4946001501644357","0.057693857699632645","0.462195375963341","2.150789976119995","0.2777","0.27441042375431046","2.457130426519057","-23.426664352416992","0.2784836492397417"
"smooth-sweep-1","finished","-","anthony-wss","ure-ga-u","2023-04-24T03:13:25.000Z","4643","2z2ru6yg","rpfjc5g8","","","2023-04-24T04:30:48.000Z","2023-04-24T04:30:48.000Z","e32985twccli-mqj6q","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","clcifar10-noiseless","0.001","m-resnet18","0","269","2.245882034301758","0.2584","0.2605012844546275","0.3069658637046814","1.8421956300735471","0.2714017912934805","269","2.245882034301758","0.2584","0.2605012844546275","0.3069658637046814","1.8421956300735471","0.2714017912934805","254","2.2469890117645264","0.2765","0.2772801962554097","0.2798813406158896","1.85625684261322","0.28577379712559886","2.246143579483032","0.2717","0.27258210095119073","0.2983573086121503","1.8476548194885256","0.2836908977296397"
"stoic-sweep-82","finished","-","anthony-wss","pc-sigmoid","2023-04-25T04:36:49.000Z","4446","2z2ru6yg","1eyjtfqz","","","2023-04-25T05:50:55.000Z","2023-04-25T05:50:55.000Z","qjwq80twccli-vc5ck","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","clcifar10-noiseless","0.0005","m-resnet18","0","279","2.146430253982544","0.2549","0.2391862806359786","0.43355828874251423","-240.6785888671875","0.25119766715267655","299","2.1486246585845947","0.2592","0.24992478418847924","0.3755508114309872","-250.9697265625","0.265153093105603","69","2.277806043624878","0.4431","0.4513642991043533","3.279850325864904","-2.7234458923339844","0.45386377837950426","2.1486246585845947","0.2592","0.24992478418847924","0.3755508114309872","-250.9697265625","0.265153093105603"
"scarlet-sweep-36","finished","-","anthony-wss","fwd-r","2023-04-24T17:21:54.000Z","4501","2z2ru6yg","lahfbd2h","","","2023-04-24T18:36:55.000Z","2023-04-24T18:36:55.000Z","tktimhtwccli-bdj8w","","","","1","Tesla V100-SXM2-32GB","fwd-r","true","clcifar20-noiseless","0.001","m-resnet18","0","299","2.890732765197754","0.2056","0.20443635536343988","2.890732662622318","-0.09712640941143036","0.20475020475020475","289","2.8928518295288086","0.203","0.20172904106472528","2.8928516742795014","-0.3475668728351593","0.19656019656019655","144","2.919198989868164","0.2193","0.22866568080991925","2.919199314228324","0.8238261938095093","0.2285012285012285","2.890732765197754","0.2056","0.20443635536343988","2.890732662622318","-0.09712640941143036","0.20475020475020475"
"crimson-sweep-84","finished","-","anthony-wss","pc-sigmoid","2023-04-25T04:42:06.000Z","4484","2z2ru6yg","umkapl0u","","","2023-04-25T05:56:50.000Z","2023-04-25T05:56:50.000Z","eiqtb5twccli-c57rr","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","clcifar10-noiseless","0.00005","m-resnet18","0","299","2.168705701828003","0.2045","0.22013932282626303","0.10754568576812744","-186.33120727539065","0.2116225786294522","299","2.168705701828003","0.2045","0.22013932282626303","0.10754568576812744","-186.33120727539065","0.2116225786294522","39","2.225437641143799","0.414","0.409775741165035","3.124993781482472","-6.685898303985596","0.4113726307019371","2.168705701828003","0.2045","0.22013932282626303","0.10754568576812744","-186.33120727539065","0.2116225786294522"
"logical-sweep-83","finished","-","anthony-wss","pc-sigmoid","2023-04-25T04:41:47.000Z","4455","2z2ru6yg","ytuy84pz","","","2023-04-25T05:56:02.000Z","2023-04-25T05:56:02.000Z","y5tqzdtwccli-2jtnp","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","clcifar10-noiseless","0.0001","m-resnet18","0","209","2.173117160797119","0.2036","0.20826679626929576","0.16689270524417651","-201.9883270263672","0.21349718808581544","284","2.1754555702209473","0.2242","0.22152792242356917","0.08783127349965712","-228.96487426757812","0.21537179754217872","29","2.238633394241333","0.4247","0.41935707838644726","3.224854228075813","-4.885795593261719","0.42137054780254113","2.1748218536376953","0.2011","0.2024809646138536","0.0900332156349631","-228.49432373046875","0.2078733597167257"
"rosy-sweep-40","finished","-","anthony-wss","fwd-r","2023-04-24T17:28:38.000Z","4551","2z2ru6yg","o7n4sbxo","","","2023-04-24T18:44:29.000Z","2023-04-24T18:44:29.000Z","e32985twccli-mqj6q","","","","1","Tesla V100-SXM2-32GB","fwd-r","true","clcifar20-noiseless","0.00001","m-resnet18","0","299","2.8452208042144775","0.1933","0.19779319758844272","2.8452208153037137","-1.1646660566329956","0.18734643734643736","264","2.853438377380371","0.195","0.2019337959276533","2.8534385464912235","-1.3461915254592896","0.18693693693693697","74","2.915783166885376","0.2109","0.2191104538732795","2.915782698365145","0.6827819347381592","0.22563472563472564","2.8452208042144775","0.1933","0.19779319758844272","2.8452208153037137","-1.1646660566329956","0.18734643734643736"
"laced-sweep-37","finished","-","anthony-wss","fwd-r","2023-04-24T17:23:44.000Z","4525","2z2ru6yg","jq6dazur","","","2023-04-24T18:39:09.000Z","2023-04-24T18:39:09.000Z","eiqtb5twccli-c57rr","","","","1","Tesla V100-SXM2-32GB","fwd-r","true","clcifar20-noiseless","0.0005","m-resnet18","0","299","2.8392584323883057","0.187","0.19606415652371745","2.839258388031361","-0.3484927713871002","0.19123669123669124","224","2.858206033706665","0.2107","0.2174951655101809","2.8582060143005017","-1.040075659751892","0.21048321048321048","79","2.9260799884796143","0.2467","0.24823114548970537","2.926080052242723","1.3191049098968506","0.24733824733824733","2.8392584323883057","0.187","0.19606415652371745","2.839258388031361","-0.3484927713871002","0.19123669123669124"
"daily-sweep-29","finished","-","anthony-wss","ure-ga-r","2023-04-24T14:49:28.000Z","4899","2z2ru6yg","3hytqccj","","","2023-04-24T16:11:07.000Z","2023-04-24T16:11:07.000Z","y5tqzdtwccli-2jtnp","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","true","clcifar20-noiseless","0.00005","m-resnet18","0","294","2.953857421875","0.1863","0.1829825958366511","0.2538823856170787","1.71710205078125","0.18857493857493857","294","2.953857421875","0.1863","0.1829825958366511","0.2538823856170787","1.71710205078125","0.18857493857493857","289","2.954756021499634","0.1914","0.1876464566033443","0.5000779081222623","1.7716689109802246","0.19144144144144143","2.954139232635498","0.1836","0.18113980207029917","0.5632532682529715","1.7293254137039185","0.18181818181818185"
"flowing-sweep-28","finished","-","anthony-wss","ure-ga-r","2023-04-24T14:48:33.000Z","4888","2z2ru6yg","htdhyrq7","","","2023-04-24T16:10:01.000Z","2023-04-24T16:10:01.000Z","qjwq80twccli-vc5ck","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","true","clcifar20-noiseless","0.0001","m-resnet18","0","294","2.9538238048553467","0.1815","0.1803207826185872","0.4844536091699157","1.873279094696045","0.1871416871416871","294","2.9538238048553467","0.1815","0.1803207826185872","0.4844536091699157","1.873279094696045","0.1871416871416871","289","2.9543910026550293","0.1801","0.18273233989307247","0.5063544775164405","1.9610352516174316","0.19144144144144143","2.9538745880126953","0.1819","0.18437037879649645","0.4257472504016965","1.8942173719406128","0.1887796887796888"
"trim-sweep-30","finished","-","anthony-wss","ure-ga-r","2023-04-24T14:52:13.000Z","4886","2z2ru6yg","soaxoybh","","","2023-04-24T16:13:39.000Z","2023-04-24T16:13:39.000Z","e32985twccli-mqj6q","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","true","clcifar20-noiseless","0.00001","m-resnet18","0","284","2.9549646377563477","0.1794","0.17779547264247525","0.4316943232403246","1.597558856010437","0.1683046683046683","299","2.955008029937744","0.1667","0.16516892276191558","0.32003481686115265","1.5863395929336548","0.17158067158067158","169","2.9561619758605957","0.1637","0.1635081333181663","0.4647016088629878","1.822471022605896","0.17362817362817362","2.955008029937744","0.1667","0.16516892276191558","0.32003481686115265","1.5863395929336548","0.17158067158067158"
"still-sweep-26","finished","-","anthony-wss","ure-ga-r","2023-04-24T14:46:17.000Z","4878","2z2ru6yg","ilevla8d","","","2023-04-24T16:07:35.000Z","2023-04-24T16:07:35.000Z","tktimhtwccli-bdj8w","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","true","clcifar20-noiseless","0.001","m-resnet18","0","289","2.9535796642303467","0.1504","0.14908429075190535","0.6530235111713409","1.982051372528076","0.15458640458640455","299","2.9537599086761475","0.1563","0.1540439085428279","0.5426474813111993","1.93218195438385","0.1552006552006552","219","2.954434871673584","0.1521","0.1518371061312706","0.7582531744657561","2.1323816776275635","0.16236691236691236","2.9537599086761475","0.1563","0.1540439085428279","0.5426474813111993","1.93218195438385","0.1552006552006552"
"exalted-sweep-27","finished","-","anthony-wss","ure-ga-r","2023-04-24T14:47:56.000Z","4881","2z2ru6yg","j1l69xqj","","","2023-04-24T16:09:17.000Z","2023-04-24T16:09:17.000Z","eiqtb5twccli-c57rr","","","","1","Tesla V100-SXM2-32GB","ure-ga-r","true","clcifar20-noiseless","0.0005","m-resnet18","0","274","2.9521167278289795","0.1606","0.16205209873734502","0.48444778662781385","1.874389052391052","0.16543816543816545","279","2.9522132873535156","0.1631","0.16193834603571836","0.5816106293783632","1.84942889213562","0.16871416871416872","219","2.9533658027648926","0.1629","0.16303037197133433","0.7329126433577648","2.0446441173553467","0.17465192465192464","2.9525301456451416","0.1521","0.15304288476851324","0.5532812687546708","1.8532365560531616","0.15561015561015562"
"exalted-sweep-38","finished","-","anthony-wss","fwd-r","2023-04-24T17:24:21.000Z","4503","2z2ru6yg","xbqrkrke","","","2023-04-24T18:39:24.000Z","2023-04-24T18:39:24.000Z","qjwq80twccli-vc5ck","","","","1","Tesla V100-SXM2-32GB","fwd-r","true","clcifar20-noiseless","0.0001","m-resnet18","0","299","2.743255376815796","0.1475","0.14635422591286543","2.7432555098866307","2.8016233444213867","0.14107289107289106","119","2.8134520053863525","0.2038","0.2066659083153225","2.813451966574026","-4.131585597991943","0.19656019656019655","34","2.9077248573303223","0.2461","0.25758161756341713","2.907723579295846","-0.6930769681930542","0.24672399672399672","2.743255376815796","0.1475","0.14635422591286543","2.7432555098866307","2.8016233444213867","0.14107289107289106"
"fragrant-sweep-39","finished","-","anthony-wss","fwd-r","2023-04-24T17:25:51.000Z","4528","2z2ru6yg","pbowws3j","","","2023-04-24T18:41:19.000Z","2023-04-24T18:41:19.000Z","y5tqzdtwccli-2jtnp","","","","1","Tesla V100-SXM2-32GB","fwd-r","true","clcifar20-noiseless","0.00005","m-resnet18","0","299","2.740166664123535","0.1259","0.13668524627459902","2.7401669940283133","-1.6814135313034058","0.12714987714987716","134","2.8104076385498047","0.1982","0.2054828802184052","2.81040718111881","-4.440361022949219","0.18898443898443895","34","2.9077951908111572","0.2402","0.24541007848936416","2.907794999521832","-0.8063217997550964","0.23771498771498772","2.740166664123535","0.1259","0.13668524627459902","2.7401669940283133","-1.6814135313034058","0.12714987714987716"
"iconic-sweep-8","finished","-","anthony-wss","ure-ga-u","2023-04-24T09:40:19.000Z","4874","2z2ru6yg","obfxlopd","","","2023-04-24T11:01:33.000Z","2023-04-24T11:01:33.000Z","qjwq80twccli-vc5ck","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","clcifar20-noiseless","0.0001","m-resnet18","0","294","2.955185890197754","0.1128","0.1102491184165624","0.28836435287497764","1.6185745000839231","0.11773136773136772","299","2.955609083175659","0.1171","0.11015811625526106","0.25053134283354117","1.492809176445007","0.1122031122031122","184","2.956243991851806","0.1291","0.12958707769309522","0.2886299885982691","1.9717694520950315","0.12878787878787878","2.955609083175659","0.1171","0.11015811625526106","0.25053134283354117","1.492809176445007","0.1122031122031122"
"fanciful-sweep-90","finished","-","anthony-wss","pc-sigmoid","2023-04-25T06:01:37.000Z","4547","2z2ru6yg","uns1smcc","","","2023-04-25T07:17:24.000Z","2023-04-25T07:17:24.000Z","e32985twccli-mqj6q","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","clcifar20-noiseless","0.00001","m-resnet18","0","299","2.898710012435913","0.1162","0.12176089182118076","3.863385749417682","-73.1843032836914","0.1162981162981163","299","2.898710012435913","0.1162","0.12176089182118076","3.863385749417682","-73.1843032836914","0.1162981162981163","74","2.945169448852539","0.1614","0.1564782163576385","7.278149089147878","-5.644717216491699","0.16236691236691236","2.898710012435913","0.1162","0.12176089182118076","3.863385749417682","-73.1843032836914","0.1162981162981163"
"comfy-sweep-9","finished","-","anthony-wss","ure-ga-u","2023-04-24T09:40:28.000Z","4878","2z2ru6yg","m94rengk","","","2023-04-24T11:01:46.000Z","2023-04-24T11:01:46.000Z","y5tqzdtwccli-2jtnp","","","","1","Tesla V100-SXM2-32GB","ure-ga-u","true","clcifar20-noiseless","0.00005","m-resnet18","0","274","2.9556660652160645","0.1133","0.11320668865885564","0.24623618430869523","1.357825517654419","0.11425061425061424","284","2.956087589263916","0.1107","0.10779206006142646","0.2381067719570426","1.156091332435608","0.1036036036036036","104","2.9568138122558594","0.1293","0.12788078716869525","0.3421072946038357","1.817609190940857","0.13288288288288289","2.9560272693634033","0.1153","0.11691502673188488","0.24929361010706705","1.157802700996399","0.11363636363636365"
"rich-sweep-86","finished","-","anthony-wss","pc-sigmoid","2023-04-25T05:47:58.000Z","4516","2z2ru6yg","csl0lupx","","","2023-04-25T07:03:14.000Z","2023-04-25T07:03:14.000Z","tktimhtwccli-bdj8w","","","","1","Tesla V100-SXM2-32GB","pc-sigmoid","true","clcifar20-noiseless","0.001","m-resnet18","0","264","2.8931565284729004","0.1021","0.10292344443180526","1.2514501560566038","-469.016845703125","0.09623259623259624","299","2.8937296867370605","0.1106","0.10897508815834377","0.9753665383472","-518.1576538085938","0.10647010647010648","109","2.9697327613830566","0.1756","0.17408713456944602","7.034044786941173","-19.627864837646484","0.17956592956592957","2.8937296867370605","0.1106","0.10897508815834377","0.9753665383472","-518.1576538085938","0.10647010647010648"
